time,open,high,low,close,volume
1782788400,4014.86,4015.09,4007.48,4008.48,2717
1782788700,4008.47,4008.47,4003.29,4004.48,2714
1782789000,4004.45,4013.83,4004.41,4010.3,2581
1782789300,4010.25,4011.6,4004.61,4005.54,2165
1782789600,4005.56,4009.23,4005.56,4008.08,1882
1782789900,4008.07,4008.5,4004.04,4006.2,2188
1782790200,4006.25,4006.71,4000.84,4001.82,2327
1782790500,4001.83,4002.43,3995.4,3995.79,2480
1782790800,3995.82,3997.83,3990.97,3991.86,2437
1782791100,3991.85,3994.05,3990.87,3992.64,2527
1782791400,3992.63,3993.95,3990.67,3991.66,2649
1782791700,3991.69,3992.11,3980.06,3987.08,3261
1782792000,3987.1,3987.2,3975.92,3979.93,3759
1782792300,3979.79,3980.09,3942.73,3963.57,3879
1782792600,3963.59,3969.35,3954.69,3958.04,3691
1782792900,3958.02,3971.4,3950.18,3970.63,3505
1782793200,3970.68,3975.58,3966.58,3970.4,3115
1782793500,3970.4,3980.73,3968.29,3978.97,3185
1782793800,3978.97,3979.46,3974.82,3976.15,3075
1782794100,3976.17,3977.38,3970.18,3971.12,3055
1782794400,3971.12,3972.46,3966.37,3969.01,3113
1782794700,3969.0,3973.48,3961.46,3962.44,3088
1782795000,3962.47,3966.55,3961.39,3964.13,2784
1782795300,3964.17,3970.04,3962.61,3969.33,2815
1782795600,3969.32,3973.2,3966.65,3969.93,3086
1782795900,3970.01,3971.04,3958.7,3959.24,2995
1782796200,3959.23,3960.1,3952.41,3957.47,2887
1782796500,3957.5,3961.89,3956.03,3960.63,2274
1782796800,3960.64,3964.12,3956.01,3963.54,2220
1782797100,3963.52,3965.42,3960.34,3961.89,2074
1782797400,3961.89,3962.96,3956.39,3958.43,2762
1782797700,3958.43,3962.92,3954.29,3962.53,2728
1782798000,3962.52,3964.07,3957.16,3959.63,2500
1782798300,3959.64,3964.71,3959.24,3964.07,2638
1782798600,3964.06,3970.42,3963.49,3966.42,2861
1782798900,3966.42,3967.11,3959.63,3962.86,2806
1782799200,3962.85,3969.64,3962.58,3968.1,2776
1782799500,3968.09,3969.13,3965.38,3967.43,2382
1782799800,3967.44,3969.66,3965.86,3966.33,2169
1782800100,3966.31,3971.05,3966.02,3969.95,2344
1782800400,3969.95,3970.85,3965.26,3966.07,2383
1782800700,3966.07,3967.85,3963.05,3965.63,2605
1782801000,3965.62,3967.0,3960.15,3961.13,2385
1782801300,3961.11,3965.69,3960.89,3964.61,1967
1782801600,3964.61,3965.23,3962.41,3963.27,1761
1782801900,3963.26,3968.42,3963.16,3968.21,1898
1782802200,3968.22,3970.08,3967.18,3967.18,1816
1782802500,3967.18,3971.06,3966.19,3969.82,2070
1782802800,3969.81,3975.07,3969.28,3971.74,2199
1782803100,3971.74,3971.74,3968.19,3969.19,1794
1782803400,3969.19,3973.25,3968.29,3972.55,1546
1782803700,3972.55,3975.09,3972.03,3974.57,1413
1782804000,3974.54,3977.59,3974.49,3977.3,1478
1782804300,3977.31,3983.47,3977.28,3982.7,1640
1782804600,3982.64,3996.51,3982.42,3996.29,2475
1782804900,3996.31,3997.99,3992.4,3992.79,2326
1782805200,3992.79,3992.87,3987.22,3988.52,1987
1782805500,3988.52,3989.83,3983.59,3989.33,1902
1782805800,3989.31,3991.34,3988.06,3988.32,1919
1782806100,3988.31,3988.68,3985.35,3985.49,1898
1782806400,3985.49,3988.77,3984.12,3988.12,2317
1782806700,3988.11,3990.79,3985.98,3987.41,1768
1782807000,3987.41,3988.25,3983.91,3984.81,1727
1782807300,3984.82,3985.66,3980.73,3980.77,1929
1782807600,3980.74,3985.76,3979.61,3985.21,1678
1782807900,3985.21,3987.59,3979.61,3982.82,2132
1782808200,3982.82,3983.12,3976.17,3977.23,2990
1782808500,3977.21,3982.49,3975.15,3981.8,2643
1782808800,3981.78,3985.02,3979.35,3979.39,2634
1782809100,3979.38,3981.73,3977.94,3979.81,2472
1782809400,3979.8,3981.54,3976.28,3980.9,2541
1782809700,3980.89,3981.17,3977.18,3977.95,2405
1782810000,3977.93,3986.3,3977.93,3984.57,2585
1782810300,3984.57,3989.47,3984.23,3987.3,2715
1782810600,3987.3,3988.11,3985.24,3987.74,2443
1782810900,3987.74,3988.53,3984.03,3987.04,2284
1782811200,3987.01,4003.26,3985.77,3999.99,3101
1782811500,3999.97,4013.38,3997.34,4012.01,3396
1782811800,4011.99,4031.26,4011.05,4030.28,3742
1782812100,4030.25,4033.97,4021.73,4022.18,3463
1782812400,4022.21,4028.42,4021.67,4024.83,3077
1782812700,4024.83,4033.31,4024.09,4032.13,3105
1782813000,4032.13,4032.14,4026.79,4027.56,2714
1782813300,4027.55,4031.96,4026.69,4029.6,2574
1782813600,4029.7,4029.98,4024.85,4027.12,2580
1782813900,4027.11,4030.03,4024.52,4027.9,2034
1782814200,4027.9,4027.9,4023.79,4025.75,2069
1782814500,4025.77,4030.51,4025.29,4029.31,1918
1782814800,4029.32,4032.41,4027.1,4030.87,1956
1782815100,4030.8,4034.72,4028.4,4028.51,2171
1782815400,4028.5,4031.82,4026.16,4031.33,1867
1782815700,4031.32,4031.94,4027.3,4030.19,1993
1782816000,4030.19,4030.45,4027.65,4028.76,1602
1782816300,4028.75,4030.82,4026.92,4028.49,1677
1782816600,4028.48,4030.43,4025.54,4030.05,1573
1782816900,4030.06,4033.19,4029.49,4032.21,1682
1782817200,4032.19,4036.33,4031.66,4035.73,2610
1782817500,4035.73,4037.58,4026.18,4027.46,2364
1782817800,4027.46,4027.88,4021.96,4024.25,2276
1782818100,4024.25,4024.56,4020.55,4021.94,2177
1782818400,4021.93,4025.62,4020.16,4021.01,1922
1782818700,4021.0,4026.31,4020.81,4025.92,1825
1782819000,4025.93,4026.81,4023.08,4023.32,1982
1782819300,4023.34,4023.38,4018.38,4019.26,1987
1782819600,4019.24,4019.34,4015.45,4017.9,2094
1782819900,4017.91,4019.54,4016.62,4018.36,1995
1782820200,4018.37,4019.55,4013.68,4016.55,2204
1782820500,4016.55,4017.27,4014.2,4015.53,1742
1782820800,4015.49,4019.18,4014.66,4019.16,1727
1782821100,4019.17,4021.71,4018.78,4018.78,1526
1782821400,4018.78,4019.68,4016.96,4018.39,1403
1782821700,4018.38,4019.21,4017.24,4018.21,1640
1782822000,4018.22,4022.8,4018.17,4019.1,1859
1782822300,4019.09,4020.41,4016.13,4017.34,1717
1782822600,4017.33,4018.65,4012.91,4013.41,1948
1782822900,4013.42,4016.84,4012.41,4015.9,1748
1782823200,4015.88,4018.6,4015.62,4018.6,1635
1782823500,4018.61,4020.48,4018.42,4018.91,1566
1782823800,4018.9,4023.13,4018.19,4021.98,1699
1782824100,4021.97,4023.88,4020.26,4023.87,1654
1782824400,4023.87,4026.29,4023.32,4024.79,1850
1782824700,4024.8,4026.55,4021.94,4024.48,1565
1782825000,4024.46,4025.82,4021.48,4025.75,1585
1782825300,4025.74,4027.25,4023.9,4023.96,1455
1782825600,4023.96,4026.11,4023.82,4025.84,1403
1782825900,4025.84,4028.67,4025.2,4028.48,1544
1782826200,4028.48,4028.51,4025.2,4026.68,1427
1782826500,4026.68,4028.81,4026.24,4027.82,1426
1782826800,4027.83,4029.85,4027.09,4027.97,1538
1782827100,4027.96,4029.88,4026.3,4028.34,1474
1782827400,4028.33,4029.58,4027.96,4028.89,1269
1782827700,4028.91,4031.29,4028.72,4029.82,1601
1782828000,4029.83,4030.19,4025.41,4028.6,1871
1782828300,4028.6,4031.91,4028.6,4031.13,1732
1782828600,4031.13,4033.63,4030.68,4033.41,1651
1782828900,4033.4,4034.19,4030.31,4030.46,1721
1782829200,4030.52,4033.79,4030.26,4031.09,1726
1782829500,4031.09,4034.11,4029.77,4031.88,1786
1782829800,4031.88,4033.38,4029.45,4030.68,1830
1782830100,4030.67,4031.79,4028.37,4031.74,1775
1782830400,4031.73,4035.03,4030.19,4034.51,1907
1782830700,4034.52,4037.29,4031.7,4032.74,1770
1782831000,4032.74,4033.0,4030.16,4031.77,1800
1782831300,4031.78,4034.54,4030.89,4033.89,1725
1782831600,4033.88,4034.37,4030.28,4031.8,1920
1782831900,4031.8,4032.03,4028.3,4028.34,1827
1782832200,4028.36,4028.7,4025.98,4026.65,2042
1782832500,4026.65,4028.63,4024.76,4026.32,1926
1782832800,4026.32,4026.49,4017.59,4018.0,2302
1782833100,4017.85,4018.39,4014.87,4016.86,2281
1782833400,4016.86,4021.91,4014.95,4016.52,2687
1782833700,4016.53,4018.28,4012.69,4018.0,2390
1782834000,4018.0,4019.75,4015.81,4018.74,2154
1782834300,4018.74,4018.74,4013.78,4015.11,2135
1782834600,4015.03,4016.2,4012.67,4014.37,2136
1782834900,4014.31,4014.69,4008.66,4009.86,2505
1782835200,4009.86,4018.23,4009.41,4016.36,3230
1782835500,4016.38,4024.26,4015.16,4023.43,2779
1782835800,4023.44,4025.85,4022.2,4023.51,2723
1782836100,4023.51,4030.35,4022.0,4029.84,2595
1782836400,4029.84,4033.33,4019.06,4019.51,2756
1782836700,4019.56,4023.8,4019.51,4023.69,2530
1782837000,4023.77,4027.52,4019.38,4021.6,3373
1782837300,4021.66,4023.12,4013.16,4013.61,3305
1782837600,4013.61,4026.51,4013.61,4025.12,2857
1782837900,4025.08,4027.83,4022.05,4023.84,3269
1782838200,4023.82,4032.55,4023.63,4028.76,3307
1782838500,4028.82,4032.36,4026.95,4029.63,2856
1782838800,4029.71,4031.54,4025.38,4026.29,3356
1782839100,4026.29,4044.9,4025.34,4043.21,3238
1782839400,4043.08,4048.62,4036.98,4043.59,3534
1782839700,4043.57,4049.42,4043.09,4049.28,3326
1782840000,4049.31,4063.34,4047.85,4062.56,3471
1782840300,4062.58,4062.63,4053.86,4054.04,3130
1782840600,4054.05,4058.62,4051.58,4052.05,3238
1782840900,4052.05,4053.83,4044.8,4049.32,3147
1782841200,4049.3,4053.61,4047.98,4051.04,3046
1782841500,4051.1,4051.1,4043.67,4044.0,3107
1782841800,4044.01,4047.58,4042.26,4043.73,3065
1782842100,4043.73,4044.7,4037.33,4037.37,3017
1782842400,4037.39,4039.36,4033.92,4034.78,3258
1782842700,4034.78,4038.19,4032.28,4035.18,2971
1782843000,4035.17,4037.06,4032.32,4035.95,2728
1782843300,4035.95,4035.95,4026.09,4027.04,2912
1782843600,4027.12,4028.91,4022.16,4027.54,2795
1782843900,4027.53,4030.63,4026.79,4028.55,2535
1782844200,4028.61,4031.21,4027.25,4029.77,2495
1782844500,4029.75,4031.3,4027.45,4030.99,2452
1782844800,4031.0,4031.0,4026.82,4029.5,2411
1782845100,4029.49,4034.74,4029.42,4033.57,2348
1782845400,4033.57,4034.1,4031.19,4033.99,2263
1782845700,4034.0,4034.47,4028.92,4029.34,2487
1782846000,4029.34,4030.31,4026.33,4027.16,1997
1782846300,4027.16,4028.95,4025.91,4026.83,1909
1782846600,4026.83,4030.24,4026.53,4029.94,1805
1782846900,4029.93,4031.03,4027.81,4030.13,1886
1782847200,4030.13,4031.47,4028.78,4029.08,1795
1782847500,4029.07,4030.54,4028.45,4029.61,1821
1782847800,4029.61,4031.16,4028.79,4030.65,1832
1782848100,4030.6,4030.87,4027.36,4030.16,1935
1782848400,4030.15,4032.17,4028.31,4031.41,1756
1782848700,4031.41,4033.85,4031.03,4031.48,1578
1782849000,4031.47,4031.68,4030.06,4031.47,1604
1782849300,4031.47,4031.49,4025.93,4026.07,2155
1782849600,4026.07,4027.89,4024.49,4026.67,2150
1782849900,4026.68,4026.71,4021.18,4022.35,2000
1782850200,4022.35,4023.39,4020.74,4023.14,2161
1782850500,4023.14,4028.01,4023.02,4026.48,1777
1782850800,4026.44,4026.79,4023.0,4023.64,2055
1782851100,4023.62,4026.12,4021.57,4025.46,2389
1782851400,4025.47,4028.32,4025.47,4027.42,1820
1782851700,4027.41,4028.44,4025.65,4026.83,1387
1782852000,4026.84,4029.79,4026.24,4029.41,1463
1782852300,4029.42,4030.92,4029.07,4029.61,1477
1782852600,4029.61,4032.14,4029.6,4031.2,1447
1782852900,4031.2,4031.58,4029.92,4030.73,1382
1782853200,4030.74,4032.32,4030.73,4032.23,1369
1782853500,4032.23,4033.79,4031.57,4032.78,1333
1782853800,4032.78,4033.52,4032.32,4032.38,1258
1782854100,4032.39,4032.56,4030.53,4032.17,1190
1782854400,4032.17,4032.93,4031.0,4031.73,1167
1782854700,4031.72,4032.37,4030.49,4031.39,1275
1782855000,4031.4,4031.55,4029.26,4030.02,1293
1782855300,4030.02,4031.37,4029.62,4029.75,1125
1782855600,4029.75,4031.15,4028.26,4030.86,1079
1782855900,4030.87,4031.8,4029.0,4031.6,1411
1782856200,4031.6,4032.48,4030.61,4031.97,1388
1782856500,4031.96,4031.96,4028.45,4028.52,1385
1782856800,4028.52,4029.43,4026.69,4026.7,1473
1782857100,4026.7,4027.46,4024.4,4025.15,1433
1782857400,4025.13,4026.58,4023.53,4024.04,1419
1782857700,4024.06,4025.06,4023.39,4023.77,1412
1782858000,4023.77,4024.21,4021.9,4021.92,1496
1782858300,4021.93,4022.43,4021.13,4021.13,1462
1782858600,4021.15,4023.2,4020.76,4022.1,1615
1782858900,4022.11,4022.45,4020.92,4022.03,1750
1782859200,4022.03,4022.78,4021.35,4022.06,1618
1782859500,4022.06,4022.59,4020.27,4020.54,1855
1782859800,4020.53,4020.85,4015.84,4016.27,2620
1782860100,4016.25,4018.44,4014.79,4015.99,2921
1782860400,4015.91,4018.92,4013.87,4017.95,1743
1782860700,4017.95,4019.87,4017.49,4019.46,1051
1782861000,4019.45,4020.68,4019.14,4019.87,912
1782861300,4019.86,4021.07,4017.74,4017.8,996
1782861600,4017.81,4017.93,4015.52,4015.57,1025
1782861900,4015.56,4015.58,4012.42,4012.92,1131
1782862200,4012.91,4013.64,4011.27,4011.67,954
1782862500,4011.65,4011.65,4010.29,4010.55,711
1782862800,4010.55,4011.6,4010.51,4011.12,736
1782863100,4011.12,4011.42,4010.23,4010.83,815
1782863400,4010.81,4011.56,4010.02,4010.65,989
1782863700,4010.65,4010.66,4006.36,4007.09,975
1782867600,4011.6,4015.08,4010.45,4014.01,1544
1782867900,4014.02,4017.08,4013.98,4017.08,1303
1782868200,4017.06,4017.54,4013.79,4014.58,1258
1782868500,4014.59,4016.45,4012.64,4014.65,1387
1782868800,4014.65,4014.71,4012.16,4013.15,1280
1782869100,4013.18,4014.98,4012.46,4013.8,1241
1782869400,4013.83,4015.61,4013.24,4015.25,893
1782869700,4015.26,4016.66,4015.02,4016.49,1000
1782870000,4016.49,4018.04,4014.22,4014.25,1122
1782870300,4014.22,4016.24,4012.58,4013.24,1157
1782870600,4013.24,4013.3,4011.15,4011.73,959
1782870900,4011.75,4013.14,4011.75,4013.14,861
1782871200,4013.15,4013.57,4011.05,4012.71,1454
1782871500,4012.71,4018.33,4012.55,4017.48,1704
1782871800,4017.48,4017.95,4013.98,4014.13,1226
1782872100,4014.13,4015.29,4012.19,4012.25,849
1782872400,4012.25,4012.28,4008.55,4010.08,1384
1782872700,4010.08,4011.51,4008.12,4011.1,1297
1782873000,4011.03,4012.55,4009.44,4011.58,1296
1782873300,4011.58,4011.64,4008.82,4010.34,1229
1782873600,4010.32,4010.49,4009.03,4009.27,1111
1782873900,4009.28,4010.09,4006.76,4007.35,1480
1782874200,4007.34,4008.62,4006.15,4007.32,1501
1782874500,4007.31,4007.32,4005.4,4005.74,1373
1782874800,4005.71,4007.95,4005.53,4006.88,1904
1782875100,4006.88,4007.86,4005.72,4007.42,1846
1782875400,4007.43,4009.78,4007.0,4008.39,1871
1782875700,4008.39,4009.1,4001.69,4002.35,2100
1782876000,4002.47,4006.63,4001.54,4005.2,2302
1782876300,4005.33,4006.4,4001.23,4001.81,2057
1782876600,4001.81,4005.72,4000.81,4003.21,1981
1782876900,4003.19,4004.69,4000.9,4001.01,1902
1782877200,4001.01,4001.25,3996.18,3996.44,2444
1782877500,3996.44,3997.35,3995.11,3995.7,1974
1782877800,3995.73,3998.47,3993.2,3993.97,2013
1782878100,3993.99,3999.44,3993.81,3996.75,2271
1782878400,3996.76,3999.71,3990.3,3990.4,3373
1782878700,3990.39,3990.39,3982.91,3985.09,3262
1782879000,3984.97,3985.43,3978.97,3984.36,2995
1782879300,3984.46,3984.53,3975.66,3981.34,3023
1782879600,3981.34,3985.82,3980.79,3983.33,2802
1782879900,3983.32,3985.98,3981.69,3985.69,2701
1782880200,3985.7,3988.57,3976.48,3979.6,2921
1782880500,3979.6,3980.93,3975.67,3975.67,2681
1782880800,3975.67,3980.01,3975.26,3978.7,2577
1782881100,3978.71,3981.86,3974.42,3978.98,2690
1782881400,3978.96,3980.19,3973.94,3976.21,2857
1782881700,3976.16,3978.99,3975.43,3977.76,2356
1782882000,3977.76,3979.7,3974.39,3974.72,2665
1782882300,3974.72,3974.92,3970.17,3972.51,2727
1782882600,3972.51,3977.02,3971.86,3976.43,2664
1782882900,3976.43,3980.47,3975.75,3980.47,2250
1782883200,3980.47,3981.81,3979.61,3981.43,1741
1782883500,3981.43,3982.21,3979.98,3980.86,1766
1782883800,3980.86,3984.82,3978.84,3981.76,2523
1782884100,3981.75,3986.06,3981.74,3983.9,2154
1782884400,3983.89,3984.27,3980.95,3982.85,2158
1782884700,3982.97,3985.27,3981.91,3981.97,2123
1782885000,3981.98,3985.13,3979.89,3980.23,2090
1782885300,3980.22,3981.29,3978.43,3979.13,1994
1782885600,3979.09,3982.66,3978.51,3981.79,2164
1782885900,3981.79,3984.95,3980.85,3984.94,2046
1782886200,3984.94,3985.5,3983.26,3983.39,1695
1782886500,3983.4,3986.92,3983.31,3983.76,1963
1782886800,3983.72,3983.86,3980.73,3982.63,1836
1782887100,3982.63,3983.02,3980.17,3981.4,1767
1782887400,3981.4,3981.63,3976.78,3977.03,1821
1782887700,3977.04,3981.33,3977.01,3981.27,1648
1782888000,3981.24,3982.22,3977.5,3977.5,1625
1782888300,3977.5,3979.44,3976.68,3977.59,1352
1782888600,3977.59,3978.72,3977.08,3977.73,1155
1782888900,3977.74,3980.55,3977.47,3980.45,1100
1782889200,3980.49,3981.0,3975.07,3975.87,1461
1782889500,3975.82,3977.58,3975.38,3975.53,1644
1782889800,3975.53,3976.73,3974.08,3976.32,1494
1782890100,3976.31,3976.85,3974.39,3976.13,1360
1782890400,3976.12,3977.12,3975.11,3976.74,1278
1782890700,3976.71,3978.04,3976.24,3977.55,1347
1782891000,3977.56,3980.73,3977.42,3977.72,1617
1782891300,3977.72,3978.25,3973.83,3974.39,1410
1782891600,3974.39,3974.88,3972.44,3974.53,1332
1782891900,3974.54,3980.38,3974.35,3979.71,1549
1782892200,3979.71,3981.44,3979.1,3980.61,1447
1782892500,3980.61,3982.75,3976.58,3976.63,1603
1782892800,3976.64,3977.11,3971.87,3973.43,1908
1782893100,3973.43,3974.8,3972.46,3973.3,1652
1782893400,3973.29,3973.33,3969.88,3971.9,1782
1782893700,3971.91,3972.44,3970.05,3971.93,1755
1782894000,3971.93,3975.16,3971.84,3974.59,1652
1782894300,3974.6,3974.72,3972.57,3972.76,1404
1782894600,3972.77,3978.86,3970.38,3977.06,2640
1782894900,3977.07,3978.06,3973.28,3975.48,2373
1782895200,3975.47,3975.47,3971.84,3974.64,2561
1782895500,3974.63,3976.64,3973.57,3975.12,2398
1782895800,3975.12,3977.35,3973.69,3974.58,2110
1782896100,3974.57,3978.87,3973.77,3973.99,2314
1782896400,3974.0,3977.45,3972.99,3974.81,2454
1782896700,3974.8,3975.79,3964.54,3966.93,2931
1782897000,3966.93,3968.89,3963.61,3965.17,2583
1782897300,3965.16,3966.71,3963.15,3966.49,2383
1782897600,3966.46,3969.75,3965.97,3969.22,2387
1782897900,3969.21,3969.65,3967.1,3967.28,1988
1782898200,3967.39,3968.56,3963.33,3964.98,2035
1782898500,3964.96,3967.91,3964.12,3967.54,1865
1782898800,3967.53,3973.51,3967.18,3971.75,2032
1782899100,3971.75,3972.56,3969.15,3969.98,1923
1782899400,3969.99,3973.55,3969.07,3973.16,1756
1782899700,3973.13,3973.14,3970.66,3971.83,1703
1782900000,3971.83,3973.73,3965.49,3966.47,2116
1782900300,3966.48,3966.53,3960.32,3964.21,2220
1782900600,3964.2,3964.57,3960.74,3961.52,2160
1782900900,3961.52,3970.93,3960.12,3970.25,2480
1782901200,3970.26,3972.0,3967.42,3967.82,1864
1782901500,3967.82,3970.78,3964.05,3964.29,1712
1782901800,3964.32,3964.99,3960.72,3963.05,2359
1782902100,3963.1,3969.61,3963.1,3968.91,1864
1782902400,3968.91,3971.18,3968.36,3971.04,1932
1782902700,3971.05,3972.86,3968.93,3970.95,2304
1782903000,3970.95,3974.77,3970.76,3971.24,1973
1782903300,3971.22,3978.35,3971.01,3976.04,2045
1782903600,3975.9,3976.22,3970.51,3971.66,2139
1782903900,3971.66,3973.05,3970.08,3971.29,1865
1782904200,3971.29,3974.27,3969.4,3974.27,1668
1782904500,3974.26,3982.95,3974.22,3982.69,2210
1782904800,3982.63,3984.44,3978.89,3979.25,1994
1782905100,3979.26,3982.35,3978.61,3978.82,1745
1782905400,3978.82,3979.7,3975.81,3977.62,1899
1782905700,3977.64,3977.8,3972.45,3972.95,1802
1782906000,3972.95,3978.56,3972.37,3976.94,1663
1782906300,3976.95,3977.34,3974.46,3974.89,1644
1782906600,3974.88,3977.36,3974.7,3977.17,1612
1782906900,3977.18,3977.23,3971.3,3974.47,1524
1782907200,3974.47,3975.97,3972.84,3975.3,1912
1782907500,3975.31,3976.23,3972.85,3973.69,1790
1782907800,3973.69,3977.56,3973.69,3975.78,1658
1782908100,3975.78,3980.36,3975.53,3978.45,1530
1782908400,3978.45,3979.45,3976.66,3977.52,1457
1782908700,3977.52,3979.01,3976.9,3978.73,1492
1782909000,3978.68,3981.18,3977.63,3980.2,1647
1782909300,3980.21,3982.45,3979.89,3982.14,1365
1782909600,3982.15,3982.55,3979.3,3981.67,1370
1782909900,3981.68,3985.71,3981.68,3985.43,1422
1782910200,3985.5,3985.5,3983.09,3985.04,1712
1782910500,3985.04,3986.02,3983.49,3984.44,1466
1782910800,3984.42,3989.45,3984.33,3988.19,1730
1782911100,3988.19,3989.52,3987.0,3987.67,1709
1782911400,3987.68,3987.68,3982.92,3984.2,1506
1782911700,3984.27,3984.56,3981.9,3982.2,1473
1782912000,3982.2,3985.22,3981.31,3985.01,1306
1782912300,3984.98,3987.42,3983.13,3987.17,1408
1782912600,3987.14,3992.04,3987.07,3991.23,1633
1782912900,3991.24,3994.37,3989.2,3989.63,1696
1782913200,3989.64,3990.06,3986.5,3987.32,1504
1782913500,3987.32,3991.17,3986.98,3991.17,1265
1782913800,3991.17,3994.24,3991.16,3993.71,1421
1782914100,3993.72,3998.71,3993.72,3998.38,1725
1782914400,3998.37,4008.0,3997.98,4006.57,2144
1782914700,4006.57,4010.76,4006.57,4010.44,1852
1782915000,4010.42,4019.38,4009.89,4015.97,2531
1782915300,4015.94,4024.83,4015.07,4022.88,2386
1782915600,4022.87,4026.18,4019.09,4024.46,2551
1782915900,4024.49,4028.26,4021.44,4026.79,2294
1782916200,4026.78,4028.27,4023.23,4024.43,2238
1782916500,4024.43,4026.23,4023.67,4024.67,1880
1782916800,4024.67,4031.85,4023.18,4029.25,2174
1782917100,4029.25,4034.95,4028.71,4034.07,2102
1782917400,4034.07,4035.48,4029.78,4032.26,2109
1782917700,4032.27,4033.59,4030.17,4030.4,2230
1782918000,4030.39,4033.95,4023.83,4024.21,2644
1782918300,4024.23,4024.71,4021.67,4023.13,2338
1782918600,4023.15,4024.7,4019.65,4021.91,2165
1782918900,4021.54,4028.29,4021.54,4027.93,2545
1782919200,4028.01,4030.23,4025.01,4029.28,2425
1782919500,4029.29,4030.39,4025.76,4026.0,2217
1782919800,4025.76,4033.1,4025.36,4028.95,2530
1782920100,4028.93,4030.16,4023.89,4024.04,2798
1782920400,4024.14,4030.62,4023.65,4026.23,2665
1782920700,4026.07,4027.65,4024.67,4026.28,2432
1782921000,4026.28,4028.92,4025.27,4025.64,2340
1782921300,4025.64,4026.92,4022.6,4022.72,2356
1782921600,4022.72,4024.91,4017.18,4022.37,3253
1782921900,4022.38,4022.42,4012.86,4017.99,3030
1782922200,4017.98,4022.46,4014.11,4021.4,3029
1782922500,4021.39,4031.78,4021.36,4024.42,3327
1782922800,4024.43,4046.67,4024.38,4043.56,3592
1782923100,4043.45,4047.17,4037.84,4046.73,3403
1782923400,4046.88,4051.94,4041.78,4048.06,3971
1782923700,4048.05,4071.88,4046.55,4070.76,3965
1782924000,4071.16,4099.89,4069.59,4098.19,3992
1782924300,4098.36,4107.95,4084.87,4089.93,4123
1782924600,4089.82,4097.74,4085.28,4087.69,3776
1782924900,4087.73,4093.17,4085.7,4089.8,3227
1782925200,4089.64,4101.58,4082.9,4085.28,3739
1782925500,4085.28,4095.94,4085.23,4094.35,3359
1782925800,4094.35,4099.75,4092.43,4092.91,3433
1782926100,4092.91,4098.69,4089.45,4094.82,3399
1782926400,4094.8,4106.22,4094.1,4104.69,3497
1782926700,4104.73,4106.83,4095.9,4100.62,3392
1782927000,4100.63,4111.28,4098.36,4111.02,3377
1782927300,4111.01,4115.58,4105.62,4105.94,3563
1782927600,4106.02,4106.83,4091.98,4092.96,3366
1782927900,4092.96,4095.09,4087.08,4089.06,3313
1782928200,4089.1,4091.45,4086.44,4089.57,3018
1782928500,4089.59,4095.0,4089.09,4093.42,2971
1782928800,4093.36,4094.54,4088.24,4089.61,3139
1782929100,4089.6,4093.68,4083.54,4084.35,3036
1782929400,4084.4,4086.43,4081.99,4085.18,2710
1782929700,4085.19,4092.0,4085.19,4086.96,2810
1782930000,4086.89,4090.17,4078.56,4080.96,2836
1782930300,4081.13,4084.88,4079.35,4083.84,2519
1782930600,4083.87,4083.96,4077.92,4078.08,2975
1782930900,4078.08,4081.34,4076.79,4080.76,2644
1782931200,4080.66,4082.82,4079.0,4082.45,2592
1782931500,4082.45,4085.49,4081.51,4084.02,2433
1782931800,4084.01,4087.92,4083.26,4084.31,2451
1782932100,4084.3,4084.37,4079.47,4081.12,2397
1782932400,4081.11,4087.01,4081.11,4085.46,2494
1782932700,4085.47,4088.41,4084.07,4084.21,2464
1782933000,4084.11,4084.72,4081.81,4082.48,2236
1782933300,4082.48,4084.6,4081.46,4084.15,2277
1782933600,4084.14,4085.07,4080.54,4081.87,2140
1782933900,4081.87,4084.32,4081.31,4081.43,2011
1782934200,4081.43,4083.32,4075.45,4076.22,2243
1782934500,4076.35,4080.26,4076.35,4077.13,2105
1782934800,4077.12,4077.39,4072.85,4074.48,2136
1782935100,4074.37,4076.23,4072.85,4073.27,2218
1782935400,4073.29,4074.46,4070.83,4073.18,2309
1782935700,4073.19,4073.31,4070.48,4071.22,2323
1782936000,4071.21,4073.6,4069.75,4071.64,2360
1782936300,4071.64,4071.64,4068.17,4068.95,2194
1782936600,4068.95,4071.79,4067.79,4071.28,2112
1782936900,4071.27,4071.97,4067.89,4070.12,1919
1782937200,4070.12,4071.69,4069.22,4070.21,1954
1782937500,4070.22,4070.75,4067.8,4068.03,2089
1782937800,4068.02,4072.11,4068.02,4070.71,2026
1782938100,4070.7,4071.76,4069.93,4070.99,1795
1782938400,4070.99,4073.22,4069.8,4070.85,1895
1782938700,4070.85,4071.84,4070.21,4071.23,1720
1782939000,4071.23,4072.4,4069.24,4070.14,1762
1782939300,4070.13,4070.36,4067.32,4068.18,1979
1782939600,4068.18,4070.35,4068.1,4070.23,1887
1782939900,4070.23,4070.24,4067.91,4067.91,1489
1782940200,4067.91,4070.72,4067.24,4069.0,1751
1782940500,4068.86,4069.16,4064.94,4066.87,1964
1782940800,4066.86,4067.07,4063.67,4065.01,1982
1782941100,4065.01,4065.78,4061.21,4061.26,1964
1782941400,4061.25,4065.99,4061.25,4064.8,1864
